tweet_id,favorite_count,retweet_count,url,created_at,tweet_source
892420643555336193,38993,8652,https://t.co/MgUWQ76dJU,Tue Aug 01 16:23:56 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
892177421306343426,33388,6355,https://t.co/aQFSeaCu9L,Tue Aug 01 00:17:27 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
891815181378084864,25168,4220,https://t.co/r0YlrsGCgy,Mon Jul 31 00:18:03 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
891689557279858688,42346,8767,https://t.co/tD36da7qLQ,Sun Jul 30 15:58:51 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
891327558926688256,40512,9531,https://t.co/0g0KMIVXZ3,Sat Jul 29 16:00:24 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
891087950875897856,20319,3161,https://t.co/xx5cilW0Dd,Sat Jul 29 00:08:17 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
890971913173991426,11911,2106,https://t.co/MV01Q820LT,Fri Jul 28 16:27:12 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
890729181411237888,65891,19180,https://t.co/hrcFOGi12V,Fri Jul 28 00:22:40 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
890609185150312448,27907,4323,https://t.co/UkrdQyoYxV,Thu Jul 27 16:25:51 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
890240255349198849,32093,7532,https://t.co/l3TSS3o2M0,Wed Jul 26 15:59:51 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
890006608113172480,30795,7442,https://t.co/jy2alqaYPH,Wed Jul 26 00:31:25 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
889880896479866881,27927,5039,https://t.co/u1XPQMl29g,Tue Jul 25 16:11:53 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
889665388333682689,48305,10203,https://t.co/BxvuXk0UCm,Tue Jul 25 01:55:32 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
889638837579907072,27315,4608,https://t.co/f8dEDcrKSR,Tue Jul 25 00:10:02 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
889531135344209921,15164,2263,https://t.co/Ya3bdfYuCx,Mon Jul 24 17:02:04 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
889278841981685760,25416,5524,https://t.co/qw5xRwBaIv,Mon Jul 24 00:19:32 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
888917238123831296,29228,4567,https://t.co/chxruIOUJN,Sun Jul 23 00:22:39 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
888804989199671297,25727,4419,https://t.co/L5cCoR2huQ,Sat Jul 22 16:56:37 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
888554962724278272,20028,3652,https://t.co/YnYAFCTTiK,Sat Jul 22 00:23:06 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
888078434458587136,21879,3555,https://t.co/UibDBnVpvR,Thu Jul 20 16:49:33 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
887705289381826560,30344,5470,https://t.co/m7BR4JgDrZ,Wed Jul 19 16:06:48 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
887517139158093824,46460,11827,https://t.co/20VrLAA8ba,Wed Jul 19 03:39:09 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
887473957103951883,69467,18491,https://t.co/cLyzpcUcMX,Wed Jul 19 00:47:34 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
887343217045368832,33847,10547,https://t.co/WZqNqygEyV,Tue Jul 18 16:08:03 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
887101392804085760,30699,6047,https://t.co/UgW2xbO7Rg,Tue Jul 18 00:07:08 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
886983233522544640,35359,7876,https://t.co/I6oNy0CgiT,Mon Jul 17 16:17:36 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
886736880519319552,12143,3344,https://t.co/RipKYZ0T1u,Sun Jul 16 23:58:41 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
886680336477933568,22545,4536,https://t.co/BCoWue0abA,Sun Jul 16 20:14:00 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
886366144734445568,21228,3231,https://t.co/iIu3AF8IWH,Sat Jul 15 23:25:31 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
886267009285017600,117,4,n,Sat Jul 15 16:51:35 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
886258384151887873,28114,6390,https://t.co/xZDA9Qsq1O,Sat Jul 15 16:17:19 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
886054160059072513,0,105,https://t.co/WxwJmvjfxo,Sat Jul 15 02:45:48 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
885984800019947520,32880,6913,https://t.co/lWeeGBBXmE,Fri Jul 14 22:10:11 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
885528943205470208,36184,6531,https://t.co/tp1kQ8i9JF,Thu Jul 13 15:58:47 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
885518971528720385,20523,3817,https://t.co/gzLHboL7Sk,Thu Jul 13 15:19:09 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
885311592912609280,0,18834,https://t.co/SATN4If5H5,Thu Jul 13 01:35:06 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
885167619883638784,22057,4444,https://t.co/JMU4y341NB,Wed Jul 12 16:03:00 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
884925521741709313,77911,18772,https://t.co/MYJvdlNRVa,Wed Jul 12 00:01:00 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
884876753390489601,28092,5930,https://t.co/DbNzLkDIxh,Tue Jul 11 20:47:12 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
884562892145688576,24430,4993,https://t.co/1r4MFCbCX5,Tue Jul 11 00:00:02 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
884441805382717440,27135,5732,https://t.co/JkL9KmUt8X,Mon Jul 10 15:58:53 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
884247878851493888,73396,20723,https://t.co/uF3pQ8Wubj,Mon Jul 10 03:08:17 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
884162670584377345,20485,3037,https://t.co/KcQj5mNR4m,Sun Jul 09 21:29:42 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
883838122936631299,22014,3501,https://t.co/zrf7IQnlHI,Sun Jul 09 00:00:04 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
883482846933004288,46202,10130,https://t.co/qjrljjt948,Sat Jul 08 00:28:19 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
883360690899218434,22672,3740,https://t.co/vAdjP5ANuJ,Fri Jul 07 16:22:55 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
883117836046086144,37419,6774,https://t.co/Se5fZ9wp5E,Fri Jul 07 00:17:54 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
882992080364220416,24061,3988,https://t.co/tyER0KpdXj,Thu Jul 06 15:58:11 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
882762694511734784,28478,4995,https://t.co/D43I96SlVu,Thu Jul 06 00:46:41 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
882627270321602560,28016,6183,https://t.co/KoU1kxPBcn,Wed Jul 05 15:48:34 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
882268110199369728,45203,11794,https://t.co/fYP5RlutfA,Tue Jul 04 16:01:23 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
882045870035918850,29528,5060,https://t.co/cj0lK9TLUv,Tue Jul 04 01:18:17 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
881906580714921986,24413,3444,https://t.co/503CgWbhxQ,Mon Jul 03 16:04:48 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
881666595344535552,50834,10850,https://t.co/7CSWCl8I6s,Mon Jul 03 00:11:11 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
881633300179243008,129,7,s,Sun Jul 02 21:58:53 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
881536004380872706,49703,16234,https://t.co/w1FVZz0JFM,Sun Jul 02 15:32:16 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
881268444196462592,23187,5230,https://t.co/J4Q5YjzLH0,Sat Jul 01 21:49:04 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
880935762899988482,17100,2821,https://t.co/D0wb1GlKAt,Fri Jun 30 23:47:07 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
880872448815771648,21413,3885,https://t.co/1nxJLhk0Sd,Fri Jun 30 19:35:32 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
880465832366813184,28671,6384,https://t.co/4VsFysDmiw,Thu Jun 29 16:39:47 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
880221127280381952,27219,4301,https://t.co/fUod0tVmvK,Thu Jun 29 00:27:25 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
880095782870896641,27776,4425,https://t.co/yxYE3cWcCP,Wed Jun 28 16:09:20 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
879862464715927552,22409,3555,https://t.co/Qh5aEkRQm9,Wed Jun 28 00:42:13 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
879674319642796034,311,10,d,Tue Jun 27 12:14:36 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
879492040517615616,23527,3239,https://t.co/IxM9IMKQq8,Tue Jun 27 00:10:17 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
879415818425184262,106485,44893,https://t.co/UDT7ZkcTgY,Mon Jun 26 19:07:24 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
879376492567855104,16862,3165,https://t.co/RqUrIisQta,Mon Jun 26 16:31:08 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
879130579576475649,0,6971,https://…,Mon Jun 26 00:13:58 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
879050749262655488,22717,4799,https://t.co/ffTAMZt2n7,Sun Jun 25 18:56:45 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
879008229531029506,19048,2738,https://t.co/YDtpCjIPKN,Sun Jun 25 16:07:47 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
878776093423087618,19482,4198,https://t.co/0Uxl9Gq7hN,Sun Jun 25 00:45:22 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
878604707211726852,30440,7374,https://t.co/9uABQXgjwa,Sat Jun 24 13:24:20 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
878404777348136964,0,1315,https:/…,Sat Jun 24 00:09:53 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
878316110768087041,0,6782,https://t.co/i…,Fri Jun 23 18:17:33 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
878281511006478336,7804,1315,https://t.co/5HuiInQveF,Fri Jun 23 16:00:04 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
878057613040115712,42287,6971,https://t.co/cwtWnHMVpe,Fri Jun 23 01:10:23 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
877736472329191424,80387,19525,https://t.co/lsPyyAiF1r,Thu Jun 22 03:54:17 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
877611172832227328,0,81,https://t.co/dJx4Gzc50G,Wed Jun 21 19:36:23 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
877556246731214848,22913,3899,https://t.co/rc53DmRHwK,Wed Jun 21 15:58:08 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
877316821321428993,27508,5278,https://t.co/tVXlmh3uX3,Wed Jun 21 00:06:44 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
877201837425926144,27288,5706,https://t.co/kVwm88J6Yr,Tue Jun 20 16:29:50 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
876838120628539392,20810,3429,https://t.co/zuDk9mBEMO,Mon Jun 19 16:24:33 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
876537666061221889,23569,4693,https://t.co/ghfhFSYrMm,Sun Jun 18 20:30:39 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
876484053909872640,18886,2452,https://t.co/ccBFQU5UWO,Sun Jun 18 16:57:37 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
876120275196170240,28083,4787,https://t.co/9NqZV4WwyX,Sat Jun 17 16:52:05 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
875747767867523072,25363,4382,https://t.co/XRwtpQiJ15,Fri Jun 16 16:11:53 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
875144289856114688,22052,5020,https://t.co/wK0pt8Cnck,Thu Jun 15 00:13:52 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
875097192612077568,27594,6170,https://t.co/PFp4MghzBW,Wed Jun 14 21:06:43 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
875021211251597312,25644,4803,https://t.co/brCQoqc8AW,Wed Jun 14 16:04:48 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
874680097055178752,28050,4740,https://t.co/lZhtizkURD,Tue Jun 13 17:29:20 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
874434818259525634,0,15111,https://t.c…,Tue Jun 13 01:14:41 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
874296783580663808,26242,4208,https://t.co/0YplNnSMEm,Mon Jun 12 16:06:11 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
874057562936811520,22808,4037,https://t.co/0MXV9ZDhS5,Mon Jun 12 00:15:36 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
874012996292530176,34957,10704,https://t.co/jonYjPNmYx,Sun Jun 11 21:18:31 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
873580283840344065,24441,4035,https://t.co/jbitZ0V20S,Sat Jun 10 16:39:04 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
873337748698140672,0,1623,https:/…,Sat Jun 10 00:35:19 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
873213775632977920,7327,1623,https://t.co/CWPYZJvjrI,Fri Jun 09 16:22:42 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
872967104147763200,27606,5530,https://t.co/8rpIJr9sAC,Fri Jun 09 00:02:31 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
872820683541237760,14842,3787,https://t.co/M15eX8HhsR,Thu Jun 08 14:20:41 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
872668790621863937,0,30,…,Thu Jun 08 04:17:07 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
872620804844003328,20991,3801,https://t.co/lUcpnZDPz9,Thu Jun 08 01:06:27 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
872486979161796608,40996,9211,https://t.co/xFWhrdMuTh,Wed Jun 07 16:14:40 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
872261713294495745,34562,6499,https://t.co/iZPEmIPLLY,Wed Jun 07 01:19:32 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
872122724285648897,34794,8339,https://t.co/l4qou61pKu,Tue Jun 06 16:07:15 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
871879754684805121,38480,11557,https://t.co/vgvqHeVsE0,Tue Jun 06 00:01:46 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
871762521631449091,20480,3577,https://t.co/NxsjNYcUBx,Mon Jun 05 16:15:56 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
871515927908634625,20441,3546,https://t.co/1HZLp9TE6u,Sun Jun 04 23:56:03 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
871166179821445120,0,5842,https://t.co/X…,Sun Jun 04 00:46:17 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
871102520638267392,21159,5637,https://t.co/AbBLh2FZCH,Sat Jun 03 20:33:19 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
871032628920680449,22926,3904,https://t.co/ESmXMT4AxF,Sat Jun 03 15:55:36 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
870804317367881728,34061,6409,https://t.co/oZ7H2eO79W,Sat Jun 03 00:48:22 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
870726314365509632,120,3,s,Fri Jun 02 19:38:25 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
870656317836468226,12607,2736,https://t.co/EHTUbra0oP,Fri Jun 02 15:00:16 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
870374049280663552,83772,27043,https://t.co/6SWu4xkvDk,Thu Jun 01 20:18:38 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
870308999962521604,22118,4278,https://t.co/LR0TT56LvT,Thu Jun 01 16:00:09 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
870063196459192321,37206,8620,https://t.co/pf6BEpgCfo,Wed May 31 23:43:25 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
869772420881756160,43036,10382,https://t.co/HciEaJkC4D,Wed May 31 04:27:59 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
869702957897576449,28677,6539,https://t.co/RjBqu7O8Yw,Tue May 30 23:51:58 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
869596645499047938,16230,3240,https://t.co/8UTtgmsPdl,Tue May 30 16:49:31 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
869227993411051520,20774,3922,https://t.co/2lERR4Uoyt,Mon May 29 16:24:37 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
868880397819494401,66748,15007,https://t.co/r28jFx9uyF,Sun May 28 17:23:24 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
868639477480148993,0,2174,https://…,Sun May 28 01:26:04 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
868622495443632128,27857,6131,https://t.co/yeaH8Ej5eM,Sun May 28 00:18:35 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
868552278524837888,10361,2174,https://t.co/0xI8JbHfLa,Sat May 27 19:39:34 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
867900495410671616,24611,4335,https://t.co/DI5BnH6c3G,Fri May 26 00:29:37 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
867774946302451713,34617,7605,https://t.co/ZYg3NZGICa,Thu May 25 16:10:44 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
867421006826221569,16481,2620,https://t.co/nqhQ44KnQL,Wed May 24 16:44:18 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
867072653475098625,0,131,https://t.co/nRCdq4g9gG,Tue May 23 17:40:04 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
867051520902168576,32890,8199,https://t.co/Qk5Xvus2gJ,Tue May 23 16:16:06 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
866720684873056260,20540,5036,https://t.co/Q8mVwWN3f4,Mon May 22 18:21:28 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
866686824827068416,19759,3631,https://t.co/PSJxrMtzCu,Mon May 22 16:06:55 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
866450705531457537,124739,36737,https://t.co/wk7TfysWHr,Mon May 22 00:28:40 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
866334964761202691,53811,15111,https://t.co/W86h5dgR6c,Sun May 21 16:48:45 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
866094527597207552,0,8717,https://t.co/ORiK…,Sun May 21 00:53:21 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
865718153858494464,26211,5852,https://t.co/EzSWgvFLSD,Fri May 19 23:57:46 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
865359393868664832,27111,5236,https://t.co/SOuLinJPxm,Fri May 19 00:12:11 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
865006731092295680,28665,8021,https://t.co/PkOCMFCY5U,Thu May 18 00:50:50 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
864873206498414592,33118,9142,https://t.co/0ryaeQJlsv,Wed May 17 16:00:15 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
864279568663928832,14970,3192,https://t.co/286ea8nY0m,Tue May 16 00:41:21 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
864197398364647424,30943,9390,https://t.co/cPq9fYvkzr,Mon May 15 19:14:50 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
863907417377173506,21156,4337,https://t.co/U6bao5cpeB,Mon May 15 00:02:33 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
863553081350529029,15676,4369,https://t.co/tordvmaaop,Sun May 14 00:34:33 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
863471782782697472,0,2604,https://…,Sat May 13 19:11:30 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
863432100342583297,24420,5534,https://t.co/8yDrJVW4V6,Sat May 13 16:33:49 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
863427515083354112,2320,102,0,Sat May 13 16:15:35 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
863079547188785154,8977,1155,https://t.co/zghdwwB2nL,Fri May 12 17:12:53 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
863062471531167744,8788,2604,https://t.co/G471HWPXet,Fri May 12 16:05:02 +0000 2017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
